_id,name,salary,link,min_salary,max_salary,currency,source
5f84bd170f267e4e46937737,Data Scientist,"[""з/п не указана""]",https://hh.ru/vacancy/38544143?query=python,none,none,none,hhru
5f84bd170f267e4e46937738,Linux инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39751995?query=python,none,none,none,hhru
5f84bd170f267e4e46937739,ML-разработчик в ВидеоХостинг,"[""з/п не указана""]",https://hh.ru/vacancy/39732817?query=python,none,none,none,hhru
5f84bd170f267e4e4693773a,Data Engineer / ETL Developer,"[""з/п не указана""]",https://hh.ru/vacancy/39239545?query=python,none,none,none,hhru
5f84bd170f267e4e4693773b,DevOps инженер (возможна удаленная работа),"[""з/п не указана""]",https://hh.ru/vacancy/39220059?query=python,none,none,none,hhru
5f84bd170f267e4e4693773c,Руководитель направления дата аналитики/data science,"[""з/п не указана""]",https://hh.ru/vacancy/39739873?query=python,none,none,none,hhru
5f84bd170f267e4e4693773d,Senior Devops,"[""з/п не указана""]",https://hh.ru/vacancy/37855618?query=python,none,none,none,hhru
5f84bd170f267e4e4693773e,.Net Software Engineer в отдел разработки SIEM,"[""з/п не указана""]",https://hh.ru/vacancy/38108750?query=python,none,none,none,hhru
5f84bd170f267e4e4693773f,Go разработчик (юнит VAS),"[""з/п не указана""]",https://hh.ru/vacancy/39746888?query=python,none,none,none,hhru
5f84bd170f267e4e46937740,Системный администратор Linux,"[""от "",""110 000"","" до "",""150 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/36682931?query=python,110000,150000,руб.,hhru
5f84bd180f267e4e46937741,Senior QA Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39770316?query=python,none,none,none,hhru
5f84bd180f267e4e46937742,Разработчик баз данных,"[""з/п не указана""]",https://hh.ru/vacancy/39273597?query=python,none,none,none,hhru
5f84bd180f267e4e46937743,Исследователь данных (Data Scientist),"[""з/п не указана""]",https://hh.ru/vacancy/39722313?query=python,none,none,none,hhru
5f84bd180f267e4e46937744,Инженер данных,"[""з/п не указана""]",https://hh.ru/vacancy/34948045?query=python,none,none,none,hhru
5f84bd180f267e4e46937745,Middle/senior QA engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39277480?query=python,none,none,none,hhru
5f84bd180f267e4e46937746,Продуктовый аналитик,"[""от "",""160 000"","" до "",""190 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/38053356?query=python,160000,190000,руб.,hhru
5f84bd180f267e4e46937747,Стажер-разработчик в команду подготовки данных Яндекс.Дзен,"[""з/п не указана""]",https://hh.ru/vacancy/39390775?query=python,none,none,none,hhru
5f84bd180f267e4e46937748,QA-инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39328341?query=python,none,none,none,hhru
5f84bd180f267e4e46937749,"Python Developer (Payment Systems Team, remotely)","[""з/п не указана""]",https://hh.ru/vacancy/39736506?query=python,none,none,none,hhru
5f84bd180f267e4e4693774a,DevOps-инженер (удаленная работа),"[""до "",""170 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39755170?query=python,none,none,none,hhru
5f84bd180f267e4e4693774b,Математик-программист,"[""з/п не указана""]",https://hh.ru/vacancy/39391338?query=python,none,none,none,hhru
5f84bd180f267e4e4693774c,Аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39735247?query=python,none,none,none,hhru
5f84bd180f267e4e4693774d,Web-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39359090?query=python,none,none,none,hhru
5f84bd180f267e4e4693774e,Системный администратор Linux (Виртуализация и СХД),"[""з/п не указана""]",https://hh.ru/vacancy/38768229?query=python,none,none,none,hhru
5f84bd180f267e4e4693774f,Системный администратор Linux,"[""з/п не указана""]",https://hh.ru/vacancy/39491168?query=python,none,none,none,hhru
5f84bd180f267e4e46937750,Инженер систем виртуализации и СХД / Системный администратор,"[""от "",""75 000"","" до "",""130 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39714375?query=python,75000,130000,руб.,hhru
5f84bd180f267e4e46937751,Аналитик данных,"[""з/п не указана""]",https://hh.ru/vacancy/39362234?query=python,none,none,none,hhru
5f84bd180f267e4e46937752,Руководитель проектов риск-аналитики / Senior data scientist,"[""з/п не указана""]",https://hh.ru/vacancy/39490636?query=python,none,none,none,hhru
5f84bd180f267e4e46937753,Site Reliability Engineer (SRE/DevOps),"[""до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39212915?query=python,none,none,none,hhru
5f84bd180f267e4e46937754,Технический руководитель ML,"[""з/п не указана""]",https://hh.ru/vacancy/39491584?query=python,none,none,none,hhru
5f84bd180f267e4e46937755,Инженер по тестированию (QA Engineer),"[""з/п не указана""]",https://hh.ru/vacancy/39080464?query=python,none,none,none,hhru
5f84bd190f267e4e46937756,Руководитель разработки ПО / Tech Lead (автономные транспортные средства),"[""з/п не указана""]",https://hh.ru/vacancy/39277538?query=python,none,none,none,hhru
5f84bd190f267e4e46937757,Аналитик данных,"[""з/п не указана""]",https://hh.ru/vacancy/39735682?query=python,none,none,none,hhru
5f84bd190f267e4e46937758,Рук-ль направления по аналитике данных/Senior Data analyst,"[""з/п не указана""]",https://hh.ru/vacancy/39757164?query=python,none,none,none,hhru
5f84bd190f267e4e46937759,Системный администратор Linux (Zabbix),"[""з/п не указана""]",https://hh.ru/vacancy/37044252?query=python,none,none,none,hhru
5f84bd190f267e4e4693775a,Ведущий Программист JavaScript/WebGL,"[""з/п не указана""]",https://hh.ru/vacancy/37666372?query=python,none,none,none,hhru
5f84bd190f267e4e4693775b,Инженер-программист Linux C++ (Qt/QML),"[""з/п не указана""]",https://hh.ru/vacancy/36999804?query=python,none,none,none,hhru
5f84bd190f267e4e4693775c,Frontend developer,"[""з/п не указана""]",https://hh.ru/vacancy/39740443?query=python,none,none,none,hhru
5f84bd190f267e4e4693775d,IOS-разработчик в Центральный маркетинг,"[""з/п не указана""]",https://hh.ru/vacancy/39714328?query=python,none,none,none,hhru
5f84bd190f267e4e4693775e,DevOps Team Lead (Remote),"[""з/п не указана""]",https://hh.ru/vacancy/39757318?query=python,none,none,none,hhru
5f84bd190f267e4e4693775f,Data Scientist (Internal Audit),"[""з/п не указана""]",https://hh.ru/vacancy/38083739?query=python,none,none,none,hhru
5f84bd190f267e4e46937760,Node.js developer (infrastructure),"[""от "",""100 000"","" до "",""300 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39767322?query=python,100000,300000,руб.,hhru
5f84bd190f267e4e46937761,DevOps engineer (KSN),"[""з/п не указана""]",https://hh.ru/vacancy/39751246?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937762,Middle QA,"[""з/п не указана""]",https://hh.ru/vacancy/39754543?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937763,Инженер Linux DevOps,"[""з/п не указана""]",https://hh.ru/vacancy/22958836?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937764,"Преподаватель компьютерных IT курсов, программирования, информатики","[""до "",""140 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/35869268?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937765,Java Разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39753321?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937766,Младший системный администратор,"[""от "",""100 000"","" до "",""100 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39732497?query=python,100000,100000,руб.,hhru
5f84bd1a0f267e4e46937767,Аналитик (лояльность и удовлетворённость клиентов),"[""з/п не указана""]",https://hh.ru/vacancy/39768721?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937768,Разработчик BI (junior),"[""з/п не указана""]",https://hh.ru/vacancy/38721544?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937769,Технический писатель,"[""з/п не указана""]",https://hh.ru/vacancy/39750876?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776a,Продуктовый аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39577399?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776b,Главный инженер (кибербезопасность),"[""з/п не указана""]",https://hh.ru/vacancy/39757180?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776c,"Тестировщик (специалист по тестированию, QA инженер) ОС Linux","[""з/п не указана""]",https://hh.ru/vacancy/34199922?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776d,C# developer,"[""з/п не указана""]",https://hh.ru/vacancy/38600658?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776e,Ведущий Data аналитик CRM,"[""з/п не указана""]",https://hh.ru/vacancy/39632958?query=python,none,none,none,hhru
5f84bd1a0f267e4e4693776f,Data Engineer/Support Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39736707?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937770,Старший Frontend разработчик,"[""до "",""120 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39279306?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937771,Специалист по защите информации,"[""з/п не указана""]",https://hh.ru/vacancy/39590458?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937772,"QA Engineer, Business Intelligence","[""з/п не указана""]",https://hh.ru/vacancy/39768325?query=python,none,none,none,hhru
5f84bd1a0f267e4e46937773,Стажер Sberseasons Кибербезопасность (аналитика),"[""з/п не указана""]",https://hh.ru/vacancy/39736588?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937774,Senior QA,"[""з/п не указана""]",https://hh.ru/vacancy/38871015?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937775,3D Animator,"[""з/п не указана""]",https://hh.ru/vacancy/38945815?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937776,QA Specialist (автоматизация),"[""з/п не указана""]",https://hh.ru/vacancy/38329887?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937777,Аналитик (Моделирование/Скоринг),"[""з/п не указана""]",https://hh.ru/vacancy/35606831?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937778,Ведущий DevOps-инженер,"[""з/п не указана""]",https://hh.ru/vacancy/35657754?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937779,Разработчик алгоритмических торговых систем / Программист- трейдер (Создание торговых роботов),"[""з/п не указана""]",https://hh.ru/vacancy/39741224?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777a,Интернет-маркетолог (Web-аналитик),"[""з/п не указана""]",https://hh.ru/vacancy/39674171?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777b,Quantitative Researcher (Trader),"[""до "",""10 000"","" "",""EUR"","" на руки""]",https://hh.ru/vacancy/39275801?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777c,Администратор СХД (удаленно),"[""з/п не указана""]",https://hh.ru/vacancy/39482208?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777d,Специалист по автоматизированному тестированию мобильных приложений,"[""з/п не указана""]",https://hh.ru/vacancy/37401112?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777e,Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/39282714?query=python,none,none,none,hhru
5f84bd1b0f267e4e4693777f,Principal Software Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/39042332?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937780,Data Analyst in Marketplace,"[""з/п не указана""]",https://hh.ru/vacancy/39586666?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937781,Инженер по автоматизации,"[""з/п не указана""]",https://hh.ru/vacancy/39250496?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937782,Инженер-программист,"[""з/п не указана""]",https://hh.ru/vacancy/34785641?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937783,Ведущий разработчик BI,"[""з/п не указана""]",https://hh.ru/vacancy/39760766?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937784,QA Lead/тест-менеджер (удаленная работа),"[""з/п не указана""]",https://hh.ru/vacancy/38165007?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937785,DevOps engineer на проект Digital Credit,"[""з/п не указана""]",https://hh.ru/vacancy/39628627?query=python,none,none,none,hhru
5f84bd1b0f267e4e46937786,Senior DevOps-инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39307866?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937787,Team Lead Data Platform,"[""з/п не указана""]",https://hh.ru/vacancy/36605616?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937788,Системный администратор / Devops инженер,"[""от "",""120 000"","" до "",""170 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39743961?query=python,120000,170000,руб.,hhru
5f84bd1c0f267e4e46937789,Разработчик базы данных,"[""от "",""130 000"","" до "",""200 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39541424?query=python,130000,200000,руб.,hhru
5f84bd1c0f267e4e4693778a,Преподаватель программирования (удаленно),"[""з/п не указана""]",https://hh.ru/vacancy/39743536?query=python,none,none,none,hhru
5f84bd1c0f267e4e4693778b,Программист-разработчик ПО медицинского оборудования,"[""от "",""60 000"","" до "",""100 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39469740?query=python,60000,100000,руб.,hhru
5f84bd1c0f267e4e4693778c,Старший специалист по нагрузочному тестированию,"[""з/п не указана""]",https://hh.ru/vacancy/37688856?query=python,none,none,none,hhru
5f84bd1c0f267e4e4693778d,Data Analyst (Marketing),"[""з/п не указана""]",https://hh.ru/vacancy/39215013?query=python,none,none,none,hhru
5f84bd1c0f267e4e4693778e,Data Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/39484221?query=python,none,none,none,hhru
5f84bd1c0f267e4e4693778f,DevOps- инженер управления облачных решений,"[""з/п не указана""]",https://hh.ru/vacancy/39361634?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937790,DevOps Инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39733686?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937791,Site Reliability Engineer (SRE/DevOps),"[""з/п не указана""]",https://hh.ru/vacancy/38602681?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937792,Аналитик (отдел эксплуатации средств защиты информации),"[""з/п не указана""]",https://hh.ru/vacancy/39755004?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937793,Разработчик SAS,"[""з/п не указана""]",https://hh.ru/vacancy/39402677?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937794,Python разработчик (Middle / Senior),"[""з/п не указана""]",https://hh.ru/vacancy/39721508?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937795,Ведущий системный администратор Linux/DevOps,"[""от "",""180 000"","" до "",""250 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39732595?query=python,180000,250000,руб.,hhru
5f84bd1c0f267e4e46937796,"Junior consultant in Strategy& Operations Group, CIPS (mathematical background)","[""з/п не указана""]",https://hh.ru/vacancy/37903674?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937797,Senior Python developer в музыкальный стриминговый сервис СберЗвук,"[""з/п не указана""]",https://hh.ru/vacancy/39718428?query=python,none,none,none,hhru
5f84bd1c0f267e4e46937798,Инженер - программист ПЛИС / FPGA Designer,"[""от "",""40 000"","" до "",""120 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39619623?query=python,40000,120000,руб.,hhru
5f84bd1d0f267e4e46937799,Администратор баз данных PostgreSQL,"[""з/п не указана""]",https://hh.ru/vacancy/26488201?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779a,Специалист по защите информации,"[""з/п не указана""]",https://hh.ru/vacancy/39483466?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779b,Менеджер проектов Big Data,"[""з/п не указана""]",https://hh.ru/vacancy/39752260?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779c,Аналитик по категоризации и сегментации,"[""з/п не указана""]",https://hh.ru/vacancy/39760107?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779d,Системный администратор,"[""з/п не указана""]",https://hh.ru/vacancy/39156491?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779e,Инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39314365?query=python,none,none,none,hhru
5f84bd1d0f267e4e4693779f,APP аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39537896?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a0,Middle Data / Product Analyst (виртуальный ассистент),"[""з/п не указана""]",https://hh.ru/vacancy/38505919?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a1,Системный администратор,"[""з/п не указана""]",https://hh.ru/vacancy/39751447?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a2,Аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38741817?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a3,Web-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/35805914?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a4,Ведущий разработчик .net,"[""з/п не указана""]",https://hh.ru/vacancy/39725081?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a5,System administrator Linux,"[""з/п не указана""]",https://hh.ru/vacancy/36122045?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a6,Системный архитектор,"[""з/п не указана""]",https://hh.ru/vacancy/39485137?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a7,Инженер технической поддержки (VMWare),"[""з/п не указана""]",https://hh.ru/vacancy/39763572?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a8,Разработчик инфраструктуры обработки видео,"[""з/п не указана""]",https://hh.ru/vacancy/39732558?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377a9,QA engineer в музыкальный стриминговый сервис СберЗвук,"[""з/п не указана""]",https://hh.ru/vacancy/39770760?query=python,none,none,none,hhru
5f84bd1d0f267e4e469377aa,Frontend Developer,"[""з/п не указана""]",https://hh.ru/vacancy/37584394?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377ab,Руководитель проектов по разработке ПО,"[""от "",""120 000"","" до "",""180 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39193535?query=python,120000,180000,руб.,hhru
5f84bd1e0f267e4e469377ac,Senior Developer DWH (MS SQL),"[""з/п не указана""]",https://hh.ru/vacancy/38802856?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377ad,Стажер (Аналитика больших данных и аудит процессов ИТ — Департамент управления рисками),"[""з/п не указана""]",https://hh.ru/vacancy/39733166?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377ae,Дата партнер,"[""з/п не указана""]",https://hh.ru/vacancy/39690720?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377af,Python QA automation senior specialist,"[""з/п не указана""]",https://hh.ru/vacancy/39715839?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b0,Build/Release инженер. DevOps инженер,"[""з/п не указана""]",https://hh.ru/vacancy/39277312?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b1,Менеджер проектов по внедрению ERP,"[""до "",""120 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39461532?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b2,Старший специалист по защите приложений,"[""з/п не указана""]",https://hh.ru/vacancy/38479298?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b3,Аналитик данных (источники трафика),"[""з/п не указана""]",https://hh.ru/vacancy/39703568?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b4,Ведущий инженер по автоматизированному тестированию/ QA Automation Engineer,"[""з/п не указана""]",https://hh.ru/vacancy/37423695?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b5,Lead Web Developer,"[""от "",""150 000"","" до "",""220 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39729755?query=python,150000,220000,руб.,hhru
5f84bd1e0f267e4e469377b6,Junior data scientist,"[""з/п не указана""]",https://hh.ru/vacancy/39397993?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b7,Руководитель SEO-отдела / Head of SEO,"[""з/п не указана""]",https://hh.ru/vacancy/39544955?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b8,Аналитик в разработку отчетности,"[""з/п не указана""]",https://hh.ru/vacancy/38402536?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377b9,Продуктовый аналитик мобильного приложения,"[""з/п не указана""]",https://hh.ru/vacancy/37844074?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377ba,Golang developer,"[""з/п не указана""]",https://hh.ru/vacancy/39726822?query=python,none,none,none,hhru
5f84bd1e0f267e4e469377bb,Ведущий инженер-программист (С++),"[""з/п не указана""]",https://hh.ru/vacancy/38026502?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377bc,Исследователь SOC,"[""з/п не указана""]",https://hh.ru/vacancy/39062770?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377bd,Руководитель отдела разработки ПО,"[""з/п не указана""]",https://hh.ru/vacancy/37219570?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377be,Team Lead of Marketing Data Analytics,"[""з/п не указана""]",https://hh.ru/vacancy/39214966?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377bf,Системный аналитик / System Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/39429148?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c0,Системный архитектор,"[""з/п не указана""]",https://hh.ru/vacancy/39389930?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c1,Ведущий системный администратор Zabbix,"[""з/п не указана""]",https://hh.ru/vacancy/37044132?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c2,Qlik Sense разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39428592?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c3,Системный администратор,"[""з/п не указана""]",https://hh.ru/vacancy/39355877?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c4,Go Developer (Buyer Experience),"[""з/п не указана""]",https://hh.ru/vacancy/39515705?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c5,"Инженер внедрения в направление ""Голосовые технологии""","[""з/п не указана""]",https://hh.ru/vacancy/38784750?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c6,Ведущий разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/39279569?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c7,Аналитик данных (Математическое моделирование),"[""з/п не указана""]",https://hh.ru/vacancy/39217663?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c8,Младший продуктовый аналитик,"[""до "",""70 000"","" "",""руб."","" до вычета налогов""]",https://hh.ru/vacancy/39477564?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377c9,Младший аналитик процессов RPA,"[""з/п не указана""]",https://hh.ru/vacancy/38546591?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377ca,Старший аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39019372?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377cb,"Бизнес-аналитик CD, NF со знанием процесса импорта","[""з/п не указана""]",https://hh.ru/vacancy/39761662?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377cc,Левел-дизайнер/Level Artist,"[""з/п не указана""]",https://hh.ru/vacancy/38742313?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377cd,Senior Integration Developer,"[""з/п не указана""]",https://hh.ru/vacancy/39711287?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377ce,Риск - аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39760056?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377cf,Senior Java Developer,"[""з/п не указана""]",https://hh.ru/vacancy/39099565?query=python,none,none,none,hhru
5f84bd1f0f267e4e469377d0,Бизнес-аналитик в Чаты,"[""з/п не указана""]",https://hh.ru/vacancy/39033995?query=python,none,none,none,hhru
5f84bd200f267e4e469377d1,Разработчик DWH/ETL,"[""з/п не указана""]",https://hh.ru/vacancy/39403783?query=python,none,none,none,hhru
5f84bd200f267e4e469377d2,Старший аналитик/Senior Analyst,"[""з/п не указана""]",https://hh.ru/vacancy/38725223?query=python,none,none,none,hhru
5f84bd200f267e4e469377d3,Программист С++/Qt (KDE),"[""з/п не указана""]",https://hh.ru/vacancy/38709614?query=python,none,none,none,hhru
5f84bd200f267e4e469377d4,С++ разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/36449179?query=python,none,none,none,hhru
5f84bd200f267e4e469377d5,Senior iOS Developer,"[""от "",""3 000"","" до "",""3 500"","" "",""EUR"","" до вычета налогов""]",https://hh.ru/vacancy/39760976?query=python,3000,3500,EUR,hhru
5f84bd200f267e4e469377d6,Главный разработчик DWH,"[""от "",""220 000"","" до "",""250 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/38407325?query=python,220000,250000,руб.,hhru
5f84bd200f267e4e469377d7,"Директор IT, CIO","[""з/п не указана""]",https://hh.ru/vacancy/39483403?query=python,none,none,none,hhru
5f84bd200f267e4e469377d8,С++ разработчик,"[""з/п не указана""]",https://hh.ru/vacancy/38107443?query=python,none,none,none,hhru
5f84bd200f267e4e469377d9,Аналитик данных (клиентская аналитика),"[""з/п не указана""]",https://hh.ru/vacancy/39703674?query=python,none,none,none,hhru
5f84bd200f267e4e469377da,Системный администратор Linux (Облако КРОК),"[""з/п не указана""]",https://hh.ru/vacancy/37930562?query=python,none,none,none,hhru
5f84bd200f267e4e469377db,Риск-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/38691758?query=python,none,none,none,hhru
5f84bd200f267e4e469377dc,Младший консультант отдела информационно-аналитических систем,"[""з/п не указана""]",https://hh.ru/vacancy/39735887?query=python,none,none,none,hhru
5f84bd200f267e4e469377dd,"Technical Project Manager/ Scrum Master (remote, full-time)","[""з/п не указана""]",https://hh.ru/vacancy/39403370?query=python,none,none,none,hhru
5f84bd200f267e4e469377de,Full stack Developer,"[""з/п не указана""]",https://hh.ru/vacancy/39725917?query=python,none,none,none,hhru
5f84bd200f267e4e469377df,Аналитик по созданию математических моделей,"[""з/п не указана""]",https://hh.ru/vacancy/38463232?query=python,none,none,none,hhru
5f84bd200f267e4e469377e0,Администратор баз данных,"[""з/п не указана""]",https://hh.ru/vacancy/38500123?query=python,none,none,none,hhru
5f84bd200f267e4e469377e1,Аналитик в подразделение управления эффективностью коммерческого департамента,"[""з/п не указана""]",https://hh.ru/vacancy/39751411?query=python,none,none,none,hhru
5f84bd200f267e4e469377e2,Information Security Manager,"[""з/п не указана""]",https://hh.ru/vacancy/39452954?query=python,none,none,none,hhru
5f84bd210f267e4e469377e3,DevOps инженер (BI),"[""з/п не указана""]",https://hh.ru/vacancy/39160032?query=python,none,none,none,hhru
5f84bd210f267e4e469377e4,BIM - координатор / Архитектор,"[""от "",""60 000"","" до "",""80 000"","" "",""руб."","" на руки""]",https://hh.ru/vacancy/39651836?query=python,60000,80000,руб.,hhru
5f84bd210f267e4e469377e5,Ведущий Бизнес-аналитик,"[""з/п не указана""]",https://hh.ru/vacancy/39751678?query=python,none,none,none,hhru
5f84bd210f267e4e469377e6,Ведущий системный инженер (Team Lead),"[""з/п не указана""]",https://hh.ru/vacancy/39139006?query=python,none,none,none,hhru
5f84bd210f267e4e469377e7,Системный администратор/инженер Linux (виртуализация),"[""з/п не указана""]",https://hh.ru/vacancy/34161416?query=python,none,none,none,hhru
5f84bd210f267e4e469377e8,Продуктовый аналитик (ТВ и OLV реклама),"[""з/п не указана""]",https://hh.ru/vacancy/39209262?query=python,none,none,none,hhru
5f84bd210f267e4e469377e9,Mobile CPU performance architect,"[""з/п не указана""]",https://hh.ru/vacancy/39751210?query=python,none,none,none,hhru
5f84bd210f267e4e469377ea,Gamedev Producer / Product Owner,"[""з/п не указана""]",https://hh.ru/vacancy/39492759?query=python,none,none,none,hhru
